Date,Open,High,Low,Close,Adj Close,Volume
2019-02-18,424.500000,428.000000,413.299988,414.649994,408.242798,6210412
2019-02-19,417.149994,422.399994,412.350006,413.649994,407.258240,4742270
2019-02-20,418.000000,424.450012,416.049988,422.350006,415.823853,4385350
2019-02-21,425.200012,432.000000,422.700012,429.700012,423.060272,4736317
2019-02-22,431.000000,436.750000,428.450012,430.500000,423.847870,4373261
2019-02-25,431.399994,438.750000,427.500000,436.100006,429.361359,4849697
2019-02-26,430.500000,440.000000,422.850006,435.750000,429.016754,5255113
2019-02-27,436.500000,451.649994,436.000000,442.700012,435.859375,12232682
2019-02-28,446.600006,451.500000,442.100006,445.149994,438.271515,10862473
2019-03-01,447.899994,451.000000,445.049988,447.350006,440.437500,5608805
2019-03-05,447.850006,456.899994,445.350006,455.899994,448.855408,5251255
2019-03-06,457.000000,469.350006,446.950012,460.549988,453.433533,13004184
2019-03-07,459.500000,463.000000,448.799988,450.899994,443.932648,10701581
2019-03-08,449.500000,457.899994,447.299988,454.950012,447.920105,5040326
2019-03-11,456.000000,461.450012,454.000000,459.450012,452.350586,4628360
2019-03-12,463.000000,471.649994,462.000000,470.299988,463.032898,8660320
2019-03-13,473.000000,475.000000,452.500000,456.500000,449.446136,7156428
2019-03-14,456.899994,468.500000,456.000000,466.149994,458.946991,8039525
2019-03-15,466.200012,469.950012,462.299988,464.350006,457.174805,5877969
2019-03-18,466.000000,469.899994,458.649994,464.899994,457.716309,3785329
2019-03-19,467.500000,475.250000,466.649994,468.950012,461.703766,6725926
2019-03-20,470.750000,476.799988,466.000000,474.750000,467.414124,4235163
2019-03-22,475.799988,479.700012,469.350006,473.250000,465.937317,6125288
2019-03-25,468.500000,469.450012,461.200012,464.649994,457.470215,4043446
2019-03-26,467.000000,471.500000,462.100006,469.799988,462.540619,3843580
2019-03-27,471.799988,477.350006,459.750000,464.850006,457.667114,6016947
2019-03-28,465.000000,479.799988,465.000000,475.450012,468.103333,10590187
2019-04-01,480.950012,484.250000,475.600006,478.850006,471.450775,3583589
2019-04-02,482.000000,483.899994,467.100006,469.700012,462.442169,4034802
2019-04-03,471.000000,473.899994,459.149994,462.000000,454.861145,4715586
