Date,Open,High,Low,Close,Adj Close,Volume
2018-08-27,204.949997,210.000000,204.100006,207.199997,207.199997,6552984
2018-08-28,209.050003,209.699997,204.300003,208.850006,208.850006,6528852
2018-08-29,207.899994,222.000000,207.000000,217.550003,217.550003,16726751
2018-08-30,218.000000,227.750000,215.500000,222.750000,222.750000,15699877
2018-08-31,221.899994,225.399994,217.250000,220.750000,220.750000,10164880
2018-09-03,221.000000,224.500000,219.300003,220.550003,220.550003,7310760
2018-09-04,221.600006,223.000000,209.100006,210.250000,210.250000,10609823
2018-09-05,209.750000,212.800003,203.050003,211.800003,211.800003,10287526
2018-09-06,212.949997,215.899994,210.199997,211.899994,211.899994,6238449
2018-09-07,212.399994,221.000000,208.750000,219.850006,219.850006,11323476
2018-09-10,222.949997,226.800003,216.750000,219.000000,219.000000,11304812
2018-09-11,219.550003,227.899994,215.199997,216.949997,216.949997,17531674
2018-09-12,216.949997,225.899994,210.550003,224.399994,224.399994,15017449
2018-09-14,228.100006,238.399994,228.100006,233.449997,233.449997,19606130
2018-09-17,231.949997,241.449997,229.399994,237.850006,237.850006,15435176
2018-09-18,237.800003,243.649994,227.750000,229.350006,229.350006,15047108
2018-09-19,231.649994,237.750000,228.199997,232.399994,232.399994,12501202
2018-09-21,236.300003,246.449997,217.300003,235.000000,235.000000,25071039
2018-09-24,236.000000,236.199997,220.199997,223.649994,223.649994,12572765
2018-09-25,222.000000,227.899994,213.699997,225.649994,225.649994,12694193
2018-09-26,227.649994,233.300003,223.449997,230.800003,230.800003,10164843
2018-09-27,231.000000,232.899994,221.550003,223.600006,223.600006,7401920
2018-09-28,225.600006,227.000000,182.600006,196.350006,196.350006,21535913
2018-10-01,192.399994,197.850006,178.550003,193.750000,193.750000,18245838
2018-10-03,191.649994,197.800003,184.600006,186.550003,186.550003,13439885
2018-10-04,184.699997,192.850006,183.000000,191.199997,191.199997,11280891
2018-10-05,190.000000,194.449997,169.000000,175.899994,175.899994,12781374
2018-10-08,172.000000,178.000000,164.350006,174.750000,174.750000,17526003
2018-10-09,176.149994,178.300003,169.350006,175.100006,175.100006,9975787
2018-10-10,175.000000,184.899994,175.000000,181.949997,181.949997,10065146
2018-10-11,172.800003,175.649994,164.449997,166.800003,166.800003,13701423
2018-10-12,169.100006,180.350006,169.100006,178.399994,178.399994,13339907
2018-10-15,178.000000,182.199997,173.149994,178.399994,178.399994,10690975
2018-10-16,179.899994,183.949997,177.800003,178.899994,178.899994,7767487
2018-10-17,182.000000,182.500000,168.000000,168.550003,168.550003,10926989
2018-10-19,167.000000,170.399994,161.399994,166.250000,166.250000,11564909
2018-10-22,169.000000,172.000000,164.100006,168.500000,168.500000,8888072
2018-10-23,166.699997,170.899994,165.000000,170.000000,170.000000,8952564
2018-10-24,172.000000,173.750000,160.199997,163.199997,163.199997,13456888
2018-10-25,162.000000,165.949997,158.800003,162.250000,162.250000,9969835
2018-10-26,162.100006,164.649994,157.000000,161.100006,161.100006,9242298
2018-10-29,161.750000,170.699997,161.399994,169.550003,169.550003,7000326
2018-10-30,169.000000,175.500000,167.850006,170.149994,170.149994,6909915
2018-10-31,171.199997,172.500000,165.149994,171.350006,171.350006,8033896
2018-11-01,171.500000,177.050003,170.899994,175.149994,175.149994,8305748
2018-11-02,177.399994,189.399994,175.649994,184.800003,184.800003,14936377
2018-11-05,183.000000,187.850006,180.250000,182.899994,182.899994,6834069
2018-11-06,183.399994,185.350006,179.500000,181.500000,181.500000,4844677
2018-11-07,182.600006,184.500000,182.500000,183.800003,183.800003,739424
2018-11-09,183.949997,185.000000,181.850006,184.300003,184.300003,4799298
2018-11-12,184.500000,192.600006,179.750000,180.600006,180.600006,13280418
2018-11-13,180.000000,183.800003,174.300003,182.550003,182.550003,9260052
2018-11-14,187.300003,187.300003,174.600006,175.899994,175.899994,17148359
2018-11-15,174.899994,184.399994,174.500000,181.449997,181.449997,10095740
2018-11-16,181.399994,183.199997,173.750000,175.000000,175.000000,8489933
2018-11-19,175.699997,182.800003,174.600006,180.600006,180.600006,8275319
2018-11-20,179.899994,179.899994,170.149994,171.000000,171.000000,9300857
2018-11-21,172.000000,172.250000,165.500000,170.850006,170.850006,10660275
2018-11-22,172.250000,172.500000,167.550003,168.449997,168.449997,7249241
2018-11-26,169.149994,169.449997,155.000000,160.050003,160.050003,18872519
2018-11-27,158.000000,158.699997,151.100006,155.550003,155.550003,22545197
2018-11-28,156.000000,156.800003,151.100006,151.850006,151.850006,11262939
2018-11-29,155.000000,156.449997,150.800003,154.949997,154.949997,11292976
2018-11-30,155.300003,157.199997,151.600006,154.050003,154.050003,10903611
2018-12-03,159.000000,164.399994,158.199997,161.949997,161.949997,18252600
2018-12-04,161.300003,161.750000,155.699997,156.649994,156.649994,10086447
2018-12-05,153.800003,154.600006,146.449997,148.850006,148.850006,17397940
2018-12-06,146.100006,150.800003,143.399994,149.550003,149.550003,14471628
2018-12-07,151.000000,151.449997,144.149994,146.899994,146.899994,10752176
2018-12-10,143.000000,146.600006,140.750000,145.649994,145.649994,10569752
2018-12-11,142.850006,148.600006,142.100006,146.750000,146.750000,12120116
2018-12-12,149.000000,157.850006,147.000000,156.250000,156.250000,17212604
2018-12-13,157.199997,163.699997,156.300003,159.399994,159.399994,14221490
2018-12-14,158.000000,162.250000,155.199997,157.850006,157.850006,10406750
